"","date","hits","keyword","geo","time","gprop","category"
"1996",2020-02-02,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1997",2020-02-09,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1998",2020-02-16,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"1999",2020-02-23,33,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2000",2020-03-01,33,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2001",2020-03-08,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2002",2020-03-15,32,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2003",2020-03-22,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2004",2020-03-29,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2005",2020-04-05,31,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2006",2020-04-12,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2007",2020-04-19,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2008",2020-04-26,62,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2009",2020-05-03,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2010",2020-05-10,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2011",2020-05-17,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2012",2020-05-24,32,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2013",2020-05-31,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2014",2020-06-07,31,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2015",2020-06-14,32,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2016",2020-06-21,33,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2017",2020-06-28,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2018",2020-07-05,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2019",2020-07-12,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2020",2020-07-19,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2021",2020-07-26,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2022",2020-08-02,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2023",2020-08-09,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2024",2020-08-16,33,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2025",2020-08-23,32,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2026",2020-08-30,32,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2027",2020-09-06,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2028",2020-09-13,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2029",2020-09-20,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2030",2020-09-27,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2031",2020-10-04,67,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2032",2020-10-11,35,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2033",2020-10-18,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2034",2020-10-25,35,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2035",2020-11-01,32,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2036",2020-11-08,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2037",2020-11-15,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2038",2020-11-22,68,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2039",2020-11-29,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2040",2020-12-06,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2041",2020-12-13,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2042",2020-12-20,38,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2043",2020-12-27,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2044",2021-01-03,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2045",2021-01-10,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2046",2021-01-17,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2047",2021-01-24,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2048",2021-01-31,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2049",2021-02-07,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2050",2021-02-14,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2051",2021-02-21,100,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2052",2021-02-28,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2053",2021-03-07,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2054",2021-03-14,32,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2055",2021-03-21,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2056",2021-03-28,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2057",2021-04-04,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2058",2021-04-11,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2059",2021-04-18,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2060",2021-04-25,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2061",2021-05-02,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2062",2021-05-09,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2063",2021-05-16,69,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2064",2021-05-23,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2065",2021-05-30,35,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2066",2021-06-06,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2067",2021-06-13,34,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2068",2021-06-20,35,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2069",2021-06-27,35,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2070",2021-07-04,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2071",2021-07-11,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2072",2021-07-18,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2073",2021-07-25,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2074",2021-08-01,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2075",2021-08-08,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2076",2021-08-15,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2077",2021-08-22,37,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2078",2021-08-29,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2079",2021-09-05,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2080",2021-09-12,0,"BOA trail running","world","2016-09-21 2021-09-21","web",0
"2081",2016-09-25,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2082",2016-10-02,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2083",2016-10-09,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2084",2016-10-16,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2085",2016-10-23,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2086",2016-10-30,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2087",2016-11-06,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2088",2016-11-13,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2089",2016-11-20,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2090",2016-11-27,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2091",2016-12-04,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2092",2016-12-11,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2093",2016-12-18,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2094",2016-12-25,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2095",2017-01-01,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2096",2017-01-08,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2097",2017-01-15,60,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2098",2017-01-22,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2099",2017-01-29,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2100",2017-02-05,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2101",2017-02-12,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2102",2017-02-19,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2103",2017-02-26,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2104",2017-03-05,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2105",2017-03-12,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2106",2017-03-19,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2107",2017-03-26,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2108",2017-04-02,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2109",2017-04-09,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2110",2017-04-16,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2111",2017-04-23,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2112",2017-04-30,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2113",2017-05-07,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2114",2017-05-14,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2115",2017-05-21,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2116",2017-05-28,64,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2117",2017-06-04,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2118",2017-06-11,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2119",2017-06-18,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2120",2017-06-25,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2121",2017-07-02,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2122",2017-07-09,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2123",2017-07-16,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2124",2017-07-23,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2125",2017-07-30,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2126",2017-08-06,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2127",2017-08-13,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2128",2017-08-20,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2129",2017-08-27,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2130",2017-09-03,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2131",2017-09-10,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2132",2017-09-17,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2133",2017-09-24,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2134",2017-10-01,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2135",2017-10-08,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2136",2017-10-15,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2137",2017-10-22,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2138",2017-10-29,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2139",2017-11-05,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2140",2017-11-12,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2141",2017-11-19,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2142",2017-11-26,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2143",2017-12-03,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2144",2017-12-10,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2145",2017-12-17,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2146",2017-12-24,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2147",2017-12-31,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2148",2018-01-07,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2149",2018-01-14,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2150",2018-01-21,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2151",2018-01-28,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2152",2018-02-04,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2153",2018-02-11,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2154",2018-02-18,56,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2155",2018-02-25,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2156",2018-03-04,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2157",2018-03-11,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2158",2018-03-18,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2159",2018-03-25,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2160",2018-04-01,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2161",2018-04-08,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2162",2018-04-15,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2163",2018-04-22,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2164",2018-04-29,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2165",2018-05-06,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2166",2018-05-13,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2167",2018-05-20,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2168",2018-05-27,58,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2169",2018-06-03,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2170",2018-06-10,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2171",2018-06-17,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2172",2018-06-24,56,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2173",2018-07-01,56,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2174",2018-07-08,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2175",2018-07-15,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2176",2018-07-22,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2177",2018-07-29,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2178",2018-08-05,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2179",2018-08-12,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2180",2018-08-19,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2181",2018-08-26,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2182",2018-09-02,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2183",2018-09-09,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2184",2018-09-16,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2185",2018-09-23,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2186",2018-09-30,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2187",2018-10-07,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2188",2018-10-14,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2189",2018-10-21,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2190",2018-10-28,57,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2191",2018-11-04,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2192",2018-11-11,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2193",2018-11-18,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2194",2018-11-25,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2195",2018-12-02,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2196",2018-12-09,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2197",2018-12-16,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2198",2018-12-23,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2199",2018-12-30,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2200",2019-01-06,56,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2201",2019-01-13,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2202",2019-01-20,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2203",2019-01-27,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2204",2019-02-03,54,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2205",2019-02-10,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2206",2019-02-17,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2207",2019-02-24,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2208",2019-03-03,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2209",2019-03-10,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2210",2019-03-17,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2211",2019-03-24,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2212",2019-03-31,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2213",2019-04-07,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2214",2019-04-14,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2215",2019-04-21,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2216",2019-04-28,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
"2217",2019-05-05,0,"BOA trail running shoes","world","2016-09-21 2021-09-21","web",0
