"","date","hits","keyword","geo","time","gprop","category"
"353",2016-08-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"354",2016-09-01,28,"BOA trail","US","2016-01-01 2021-09-21","web",0
"355",2016-10-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"356",2016-11-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"357",2016-12-01,26,"BOA trail","US","2016-01-01 2021-09-21","web",0
"358",2017-01-01,50,"BOA trail","US","2016-01-01 2021-09-21","web",0
"359",2017-02-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"360",2017-03-01,24,"BOA trail","US","2016-01-01 2021-09-21","web",0
"361",2017-04-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"362",2017-05-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"363",2017-06-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"364",2017-07-01,27,"BOA trail","US","2016-01-01 2021-09-21","web",0
"365",2017-08-01,51,"BOA trail","US","2016-01-01 2021-09-21","web",0
"366",2017-09-01,51,"BOA trail","US","2016-01-01 2021-09-21","web",0
"367",2017-10-01,24,"BOA trail","US","2016-01-01 2021-09-21","web",0
"368",2017-11-01,100,"BOA trail","US","2016-01-01 2021-09-21","web",0
"369",2017-12-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"370",2018-01-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"371",2018-02-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"372",2018-03-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"373",2018-04-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"374",2018-05-01,48,"BOA trail","US","2016-01-01 2021-09-21","web",0
"375",2018-06-01,26,"BOA trail","US","2016-01-01 2021-09-21","web",0
"376",2018-07-01,25,"BOA trail","US","2016-01-01 2021-09-21","web",0
"377",2018-08-01,50,"BOA trail","US","2016-01-01 2021-09-21","web",0
"378",2018-09-01,25,"BOA trail","US","2016-01-01 2021-09-21","web",0
"379",2018-10-01,73,"BOA trail","US","2016-01-01 2021-09-21","web",0
"380",2018-11-01,25,"BOA trail","US","2016-01-01 2021-09-21","web",0
"381",2018-12-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"382",2019-01-01,48,"BOA trail","US","2016-01-01 2021-09-21","web",0
"383",2019-02-01,25,"BOA trail","US","2016-01-01 2021-09-21","web",0
"384",2019-03-01,24,"BOA trail","US","2016-01-01 2021-09-21","web",0
"385",2019-04-01,50,"BOA trail","US","2016-01-01 2021-09-21","web",0
"386",2019-05-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"387",2019-06-01,26,"BOA trail","US","2016-01-01 2021-09-21","web",0
"388",2019-07-01,75,"BOA trail","US","2016-01-01 2021-09-21","web",0
"389",2019-08-01,97,"BOA trail","US","2016-01-01 2021-09-21","web",0
"390",2019-09-01,70,"BOA trail","US","2016-01-01 2021-09-21","web",0
"391",2019-10-01,44,"BOA trail","US","2016-01-01 2021-09-21","web",0
"392",2019-11-01,91,"BOA trail","US","2016-01-01 2021-09-21","web",0
"393",2019-12-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"394",2020-01-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"395",2020-02-01,45,"BOA trail","US","2016-01-01 2021-09-21","web",0
"396",2020-03-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"397",2020-04-01,38,"BOA trail","US","2016-01-01 2021-09-21","web",0
"398",2020-05-01,57,"BOA trail","US","2016-01-01 2021-09-21","web",0
"399",2020-06-01,41,"BOA trail","US","2016-01-01 2021-09-21","web",0
"400",2020-07-01,41,"BOA trail","US","2016-01-01 2021-09-21","web",0
"401",2020-08-01,41,"BOA trail","US","2016-01-01 2021-09-21","web",0
"402",2020-09-01,20,"BOA trail","US","2016-01-01 2021-09-21","web",0
"403",2020-10-01,91,"BOA trail","US","2016-01-01 2021-09-21","web",0
"404",2020-11-01,23,"BOA trail","US","2016-01-01 2021-09-21","web",0
"405",2020-12-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"406",2021-01-01,22,"BOA trail","US","2016-01-01 2021-09-21","web",0
"407",2021-02-01,50,"BOA trail","US","2016-01-01 2021-09-21","web",0
"408",2021-03-01,90,"BOA trail","US","2016-01-01 2021-09-21","web",0
"409",2021-04-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"410",2021-05-01,23,"BOA trail","US","2016-01-01 2021-09-21","web",0
"411",2021-06-01,97,"BOA trail","US","2016-01-01 2021-09-21","web",0
"412",2021-07-01,24,"BOA trail","US","2016-01-01 2021-09-21","web",0
"413",2021-08-01,23,"BOA trail","US","2016-01-01 2021-09-21","web",0
"414",2021-09-01,0,"BOA trail","US","2016-01-01 2021-09-21","web",0
"415",2016-01-01,25,"BOA performance","US","2016-01-01 2021-09-21","web",0
"416",2016-02-01,26,"BOA performance","US","2016-01-01 2021-09-21","web",0
"417",2016-03-01,48,"BOA performance","US","2016-01-01 2021-09-21","web",0
"418",2016-04-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"419",2016-05-01,25,"BOA performance","US","2016-01-01 2021-09-21","web",0
"420",2016-06-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"421",2016-07-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"422",2016-08-01,27,"BOA performance","US","2016-01-01 2021-09-21","web",0
"423",2016-09-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"424",2016-10-01,73,"BOA performance","US","2016-01-01 2021-09-21","web",0
"425",2016-11-01,25,"BOA performance","US","2016-01-01 2021-09-21","web",0
"426",2016-12-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"427",2017-01-01,45,"BOA performance","US","2016-01-01 2021-09-21","web",0
"428",2017-02-01,24,"BOA performance","US","2016-01-01 2021-09-21","web",0
"429",2017-03-01,43,"BOA performance","US","2016-01-01 2021-09-21","web",0
"430",2017-04-01,23,"BOA performance","US","2016-01-01 2021-09-21","web",0
"431",2017-05-01,23,"BOA performance","US","2016-01-01 2021-09-21","web",0
"432",2017-06-01,25,"BOA performance","US","2016-01-01 2021-09-21","web",0
"433",2017-07-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"434",2017-08-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"435",2017-09-01,46,"BOA performance","US","2016-01-01 2021-09-21","web",0
"436",2017-10-01,89,"BOA performance","US","2016-01-01 2021-09-21","web",0
"437",2017-11-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"438",2017-12-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"439",2018-01-01,22,"BOA performance","US","2016-01-01 2021-09-21","web",0
"440",2018-02-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"441",2018-03-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"442",2018-04-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"443",2018-05-01,22,"BOA performance","US","2016-01-01 2021-09-21","web",0
"444",2018-06-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"445",2018-07-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"446",2018-08-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"447",2018-09-01,23,"BOA performance","US","2016-01-01 2021-09-21","web",0
"448",2018-10-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"449",2018-11-01,22,"BOA performance","US","2016-01-01 2021-09-21","web",0
"450",2018-12-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"451",2019-01-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"452",2019-02-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"453",2019-03-01,21,"BOA performance","US","2016-01-01 2021-09-21","web",0
"454",2019-04-01,23,"BOA performance","US","2016-01-01 2021-09-21","web",0
"455",2019-05-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"456",2019-06-01,23,"BOA performance","US","2016-01-01 2021-09-21","web",0
"457",2019-07-01,23,"BOA performance","US","2016-01-01 2021-09-21","web",0
"458",2019-08-01,66,"BOA performance","US","2016-01-01 2021-09-21","web",0
"459",2019-09-01,21,"BOA performance","US","2016-01-01 2021-09-21","web",0
"460",2019-10-01,100,"BOA performance","US","2016-01-01 2021-09-21","web",0
"461",2019-11-01,41,"BOA performance","US","2016-01-01 2021-09-21","web",0
"462",2019-12-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"463",2020-01-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"464",2020-02-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"465",2020-03-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"466",2020-04-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"467",2020-05-01,17,"BOA performance","US","2016-01-01 2021-09-21","web",0
"468",2020-06-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"469",2020-07-01,19,"BOA performance","US","2016-01-01 2021-09-21","web",0
"470",2020-08-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"471",2020-09-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"472",2020-10-01,21,"BOA performance","US","2016-01-01 2021-09-21","web",0
"473",2020-11-01,20,"BOA performance","US","2016-01-01 2021-09-21","web",0
"474",2020-12-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"475",2021-01-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"476",2021-02-01,23,"BOA performance","US","2016-01-01 2021-09-21","web",0
"477",2021-03-01,20,"BOA performance","US","2016-01-01 2021-09-21","web",0
"478",2021-04-01,22,"BOA performance","US","2016-01-01 2021-09-21","web",0
"479",2021-05-01,21,"BOA performance","US","2016-01-01 2021-09-21","web",0
"480",2021-06-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"481",2021-07-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"482",2021-08-01,0,"BOA performance","US","2016-01-01 2021-09-21","web",0
"483",2021-09-01,36,"BOA performance","US","2016-01-01 2021-09-21","web",0
"484",2016-01-01,26,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"485",2016-02-01,55,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"486",2016-03-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"487",2016-04-01,27,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"488",2016-05-01,53,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"489",2016-06-01,28,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"490",2016-07-01,28,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"491",2016-08-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"492",2016-09-01,27,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"493",2016-10-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"494",2016-11-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"495",2016-12-01,100,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"496",2017-01-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"497",2017-02-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"498",2017-03-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"499",2017-04-01,25,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"500",2017-05-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"501",2017-06-01,26,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"502",2017-07-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"503",2017-08-01,49,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"504",2017-09-01,50,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"505",2017-10-01,24,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"506",2017-11-01,49,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"507",2017-12-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"508",2018-01-01,47,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"509",2018-02-01,25,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"510",2018-03-01,46,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"511",2018-04-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"512",2018-05-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"513",2018-06-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"514",2018-07-01,24,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"515",2018-08-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"516",2018-09-01,48,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"517",2018-10-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"518",2018-11-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"519",2018-12-01,48,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"520",2019-01-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"521",2019-02-01,24,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"522",2019-03-01,46,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"523",2019-04-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"524",2019-05-01,47,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"525",2019-06-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"526",2019-07-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"527",2019-08-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"528",2019-09-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"529",2019-10-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"530",2019-11-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"531",2019-12-01,89,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"532",2020-01-01,62,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"533",2020-02-01,87,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"534",2020-03-01,19,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"535",2020-04-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"536",2020-05-01,37,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"537",2020-06-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"538",2020-07-01,20,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"539",2020-08-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"540",2020-09-01,40,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"541",2020-10-01,44,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"542",2020-11-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"543",2020-12-01,45,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"544",2021-01-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"545",2021-02-01,24,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"546",2021-03-01,44,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"547",2021-04-01,23,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"548",2021-05-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"549",2021-06-01,47,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"550",2021-07-01,0,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"551",2021-08-01,46,"BOA wrap","US","2016-01-01 2021-09-21","web",0
"552",2021-09-01,39,"BOA wrap","US","2016-01-01 2021-09-21","web",0
